run000 | 0.165967 | 69
run000 | 0.170043 | 61
run000 | 0.161735 | 79
run000 | 0.151636 | 49
run000 | 0.160125 | 82
run001 | 0.159675 | 31
run001 | 0.157287 | 59
run001 | 0.154024 | 34
run001 | 0.147655 | 35
run001 | 0.153881 | 52
run002 | 0.155390 | 21
run002 | 0.148117 | 31
run002 | 0.149564 | 20
run002 | 0.144748 | 22
run002 | 0.146798 | 22
run003 | 0.153457 | 22
run003 | 0.145229 | 20
run003 | 0.145471 | 24
run003 | 0.138386 | 23
run003 | 0.147422 | 29
run004 | 0.148922 | 16
run004 | 0.144535 | 12
run004 | 0.143446 | 11
run004 | 0.137998 | 16
run004 | 0.143044 | 18
run005 | 0.146771 | 14
run005 | 0.141779 | 13
run005 | 0.140002 | 14
run005 | 0.134555 | 21
run005 | 0.137972 | 14
run006 | 0.143848 | 11
run006 | 0.140178 | 10
run006 | 0.139849 | 9
run006 | 0.132167 | 15
run006 | 0.135650 | 12
run007 | 0.142818 | 6
run007 | 0.139922 | 6
run007 | 0.139007 | 5
run007 | 0.131394 | 11
run007 | 0.133599 | 10
run008 | 0.140463 | 7
run008 | 0.138140 | 6
run008 | 0.136718 | 6
run008 | 0.130401 | 10
run008 | 0.133393 | 11
run009 | 0.140124 | 8
run009 | 0.139028 | 5
run009 | 0.136439 | 7
run009 | 0.127829 | 5
run009 | 0.131277 | 8
run010 | 0.165264 | 72
run010 | 0.166866 | 49
run010 | 0.240046 | 35
run010 | 0.157835 | 148
run010 | 0.167543 | 86
run011 | 0.170413 | 44
run011 | 0.168595 | 54
run011 | 0.166433 | 41
run011 | 0.162286 | 54
run011 | 0.162940 | 49
run012 | 0.156760 | 24
run012 | 0.149632 | 18
run012 | 0.156122 | 40
run012 | 0.153833 | 36
run012 | 0.163681 | 26
run013 | 0.151278 | 20
run013 | 0.145491 | 17
run013 | 0.149958 | 21
run013 | 0.143942 | 19
run013 | 0.147399 | 22
run014 | 0.151412 | 9
run014 | 0.143493 | 14
run014 | 0.142351 | 13
run014 | 0.140273 | 11
run014 | 0.142248 | 10
run015 | 0.148938 | 8
run015 | 0.146811 | 8
run015 | 0.143122 | 8
run015 | 0.141960 | 8
run015 | 0.139651 | 8
run016 | 0.144508 | 5
run016 | 0.139484 | 6
run016 | 0.139392 | 5
run016 | 0.135314 | 6
run016 | 0.136284 | 6
run017 | 0.143135 | 4
run017 | 0.138355 | 4
run017 | 0.140014 | 5
run017 | 0.133216 | 4
run017 | 0.135895 | 4
run018 | 0.143415 | 3
run018 | 0.138970 | 3
run018 | 0.140214 | 2
run018 | 0.134771 | 3
run018 | 0.134638 | 4
run019 | 0.143854 | 3
run019 | 0.139721 | 2
run019 | 0.143188 | 1
run019 | 0.133856 | 2
run019 | 0.137355 | 3
run020 | 0.175281 | 38
run020 | 0.170355 | 64
run020 | 0.177937 | 86
run020 | 0.171908 | 73
run020 | 0.170136 | 46
run021 | 0.172823 | 48
run021 | 0.166086 | 57
run021 | 0.177308 | 39
run021 | 0.166386 | 60
run021 | 0.163352 | 34
run022 | 0.178207 | 47
run022 | 0.168604 | 53
run022 | 0.166727 | 41
run022 | 0.169646 | 33
run022 | 0.162342 | 42
run023 | 0.172102 | 32
run023 | 0.171529 | 39
run023 | 0.165255 | 33
run023 | 0.173092 | 49
run023 | 0.161066 | 22
run024 | 0.150244 | 14
run024 | 0.148373 | 15
run024 | 0.157248 | 19
run024 | 0.143608 | 13
run024 | 0.147899 | 12
run025 | 0.156429 | 12
run025 | 0.151059 | 13
run025 | 0.145748 | 9
run025 | 0.142116 | 9
run025 | 0.144526 | 12
run026 | 0.147995 | 4
run026 | 0.143954 | 5
run026 | 0.145338 | 5
run026 | 0.139557 | 7
run026 | 0.142095 | 5
run027 | 0.146742 | 3
run027 | 0.139302 | 4
run027 | 0.143555 | 3
run027 | 0.141031 | 3
run027 | 0.139294 | 3
run028 | 0.149242 | 4
run028 | 0.141582 | 3
run028 | 0.139349 | 3
run028 | 0.137806 | 2
run028 | 0.136115 | 3
run029 | 0.145867 | 1
run029 | 0.139658 | 2
run029 | 0.138771 | 1
run029 | 0.134594 | 2
run029 | 0.136915 | 2
