run201 | 0.424789 | 54
run202 | 0.423864 | 39
run203 | 0.389964 | 21
run204 | 0.408299 | 15
run205 | 0.391333 | 10
run206 | 0.380838 | 6
run207 | 0.410134 | 4
run208 | 0.371424 | 1
run209 | 0.368472 | 2
run210 | 0.414332 | 45
run211 | 0.410657 | 44
run212 | 0.383085 | 19
run213 | 0.369793 | 13
run214 | 0.366065 | 10
run215 | 0.364724 | 9
run216 | 0.381404 | 6
run217 | 0.359328 | 5
run218 | 0.361516 | 5
run219 | 0.362504 | 4
run220 | 0.413273 | 30
run221 | 0.411299 | 34
run222 | 0.397661 | 24
run223 | 0.384882 | 17
run224 | 0.406639 | 10
run225 | 0.366818 | 8
run226 | 0.364273 | 4
run227 | 0.365654 | 3
run228 | 0.414237 | 3
run229 | 0.564075 | 2
run230 | 0.592259 | 78
run231 | 0.592273 | 54
run232 | 0.445134 | 39
run233 | 0.385805 | 17
run234 | 0.436556 | 15
run235 | 0.403082 | 10
run236 | 0.444257 | 6
run237 | 0.384126 | 4
run238 | 0.374099 | 1
run239 | 0.636051 | 2
run240 | 0.390242 | 58
run241 | 0.378388 | 25
run242 | 0.374771 | 19
run243 | 0.368887 | 13
run244 | 0.369054 | 10
run245 | 0.366917 | 9
run246 | 0.369932 | 6
run247 | 0.362274 | 5
run248 | 0.372928 | 5
run249 | 0.361982 | 4
run250 | 0.434116 | 47
run251 | 0.399605 | 35
run252 | 0.404058 | 24
run253 | 0.378889 | 17
run254 | 0.388640 | 10
run255 | 0.384553 | 8
run256 | 0.398622 | 4
run257 | 0.366023 | 3
run258 | 0.409172 | 3
run259 | 0.365243 | 2
run260 | 0.395800 | 61
run261 | 0.454558 | 54
run262 | 0.432291 | 39
run263 | 0.395848 | 19
run264 | 0.403172 | 15
run265 | 0.452804 | 10
run266 | 0.377887 | 6
run267 | 0.372401 | 4
run268 | 0.563982 | 1
run269 | 0.493257 | 2
run270 | 0.414091 | 70
run271 | 0.383254 | 44
run272 | 0.381338 | 19
run273 | 0.378771 | 13
run274 | 0.369784 | 10
run275 | 0.365938 | 9
run276 | 0.375640 | 6
run277 | 0.377514 | 5
run278 | 0.364800 | 5
run279 | 0.361333 | 4
run280 | 0.426969 | 47
run281 | 0.424414 | 51
run282 | 0.472759 | 24
run283 | 0.388471 | 17
run284 | 0.374997 | 10
run285 | 0.372074 | 8
run286 | 0.369432 | 4
run287 | 0.365422 | 3
run288 | 0.488988 | 3
run289 | 0.392034 | 2
run290 | 0.389491 | 52
run291 | 0.446296 | 54
run292 | 0.411809 | 28
run293 | 0.400358 | 18
run294 | 0.402719 | 15
run295 | 0.386566 | 10
run296 | 0.383800 | 6
run297 | 0.439337 | 4
run298 | 0.451000 | 1
run299 | 0.374617 | 2
run300 | 0.391963 | 299
run301 | 0.391235 | 299
run302 | 0.385290 | 299
run303 | 0.382489 | 299
run304 | 0.399127 | 299
run305 | 0.380686 | 299
run306 | 0.399768 | 299
run307 | 0.389715 | 299
run308 | 0.388999 | 299
run309 | 0.392495 | 299
