run104 | 0.377105 | 11
run105 | 0.371717 | 8
run106 | 0.371995 | 5
run107 | 0.363042 | 3
run108 | 0.368158 | 3
run109 | 0.387280 | 2
run110 | 0.399830 | 74
run111 | 0.433893 | 58
run112 | 0.566363 | 44
run113 | 0.475519 | 34
run114 | 0.392056 | 15
run115 | 0.396199 | 10
run116 | 0.460478 | 6
run117 | 0.368792 | 4
run118 | 0.371932 | 2
run119 | 0.366901 | 1
run120 | 0.391107 | 76
run121 | 0.389116 | 44
run122 | 0.375426 | 19
run123 | 0.369646 | 14
run124 | 0.365733 | 10
run125 | 0.363808 | 9
run126 | 0.368252 | 7
run127 | 0.360618 | 5
run128 | 0.360835 | 5
run129 | 0.365288 | 5
run130 | 0.388214 | 55
run131 | 0.418076 | 47
run132 | 0.396473 | 23
run133 | 0.399721 | 18
run134 | 0.373592 | 11
run135 | 0.370357 | 8
run136 | 0.393129 | 5
run137 | 0.362976 | 3
run138 | 0.370184 | 3
run139 | 0.387958 | 2
run140 | 0.404122 | 74
run141 | 0.428212 | 58
run142 | 0.771374 | 44
run143 | 0.433981 | 34
run144 | 0.406322 | 15
run145 | 0.401411 | 10
run146 | 0.437294 | 6
run147 | 0.373207 | 4
run148 | 0.621665 | 2
run149 | 0.362913 | 1
run150 | 0.391485 | 76
run151 | 0.412225 | 44
run152 | 0.394710 | 19
run153 | 0.375908 | 14
run154 | 0.368634 | 10
run155 | 0.373762 | 9
run156 | 0.363812 | 7
run157 | 0.365637 | 5
run158 | 0.360980 | 5
run159 | 0.363923 | 5
run160 | 0.410426 | 55
run161 | 0.399410 | 47
run162 | 0.385788 | 23
run163 | 0.384394 | 18
run164 | 0.403682 | 11
run165 | 0.369312 | 8
run166 | 0.367196 | 5
run167 | 0.362663 | 3
run168 | 0.364741 | 3
run169 | 0.369514 | 2
run170 | 0.456131 | 74
run171 | 0.402166 | 58
run172 | 0.434022 | 44
run173 | 0.437201 | 34
run174 | 0.395937 | 15
run175 | 0.443682 | 10
run176 | 0.382794 | 6
run177 | 0.371247 | 4
run178 | 0.392196 | 2
run179 | 0.362829 | 1
run180 | 0.389455 | 76
run181 | 0.385436 | 44
run182 | 0.379895 | 19
run183 | 0.368220 | 14
run184 | 0.367411 | 10
run185 | 0.366696 | 9
run186 | 0.365107 | 7
run187 | 0.362194 | 5
run188 | 0.361065 | 5
run189 | 0.363359 | 5
run190 | 0.425461 | 55
run191 | 0.396774 | 47
run192 | 0.423635 | 23
run193 | 0.393826 | 18
run194 | 0.376273 | 11
run195 | 0.371279 | 8
run196 | 0.364037 | 5
run197 | 0.375851 | 3
run198 | 0.406289 | 3
run199 | 0.368587 | 2
run200 | 0.401352 | 74
run201 | 0.422241 | 58
run202 | 0.423117 | 44
run203 | 0.436513 | 34
run204 | 0.408299 | 15
run205 | 0.391333 | 10
run206 | 0.380838 | 6
run207 | 0.410134 | 4
run208 | 0.418004 | 2
run209 | 0.366466 | 1
run210 | 0.425101 | 76
run211 | 0.410657 | 44
run212 | 0.383085 | 19
run213 | 0.370483 | 14
run214 | 0.366065 | 10
run215 | 0.364724 | 9
run216 | 0.360887 | 7
run217 | 0.359328 | 5
run218 | 0.361516 | 5
run219 | 0.364197 | 5
run220 | 0.404485 | 55
run221 | 0.414420 | 47
run222 | 0.396380 | 23
run223 | 0.385515 | 18
run224 | 0.396770 | 11
run225 | 0.366818 | 8
run226 | 0.364328 | 5
run227 | 0.365654 | 3
run228 | 0.414237 | 3
run229 | 0.564075 | 2
run230 | 0.592263 | 74
run231 | 0.592266 | 58
run232 | 0.435374 | 44
run233 | 0.420861 | 34
run234 | 0.436556 | 15
run235 | 0.403082 | 10
run236 | 0.444257 | 6
run237 | 0.384126 | 4
run238 | 0.459363 | 2
run239 | 0.612282 | 1
run240 | 0.394596 | 76
run241 | 0.393894 | 44
run242 | 0.374771 | 19
run243 | 0.376364 | 14
run244 | 0.369054 | 10
run245 | 0.366917 | 9
run246 | 0.363294 | 7
run247 | 0.362274 | 5
run248 | 0.372928 | 5
run249 | 0.364893 | 5
run250 | 0.514876 | 55
run251 | 0.405865 | 47
run252 | 0.407490 | 23
run253 | 0.446859 | 18
run254 | 0.377991 | 11
run255 | 0.384553 | 8
run256 | 0.365731 | 5
run257 | 0.366023 | 3
run258 | 0.409172 | 3
run259 | 0.365243 | 2
run260 | 0.397184 | 74
run261 | 0.493559 | 58
run262 | 0.437362 | 44
run263 | 0.419064 | 34
run264 | 0.403172 | 15
run265 | 0.452804 | 10
run266 | 0.377887 | 6
run267 | 0.372401 | 4
run268 | 0.365740 | 2
run269 | 0.367729 | 1
run270 | 0.418156 | 76
run271 | 0.383254 | 44
run272 | 0.381338 | 19
run273 | 0.378800 | 14
run274 | 0.369784 | 10
run275 | 0.365938 | 9
run276 | 0.364077 | 7
run277 | 0.377514 | 5
run278 | 0.364800 | 5
run279 | 0.366406 | 5
run280 | 0.424390 | 55
run281 | 0.411578 | 47
run282 | 0.438904 | 23
run283 | 0.382722 | 18
run284 | 0.391443 | 11
run285 | 0.372074 | 8
run286 | 0.369217 | 5
run287 | 0.365422 | 3
run288 | 0.488988 | 3
run289 | 0.392034 | 2
run290 | 0.390769 | 74
run291 | 0.440909 | 58
run292 | 0.428257 | 44
run293 | 0.512030 | 34
run294 | 0.402719 | 15
run295 | 0.386566 | 10
run296 | 0.383800 | 6
run297 | 0.439337 | 4
run298 | 0.364350 | 2
run299 | 0.577309 | 1
run300 | 0.391963 | 299
run301 | 0.391235 | 299
run302 | 0.385290 | 299
run303 | 0.382489 | 299
run304 | 0.399127 | 299
run305 | 0.380686 | 299
run306 | 0.399768 | 299
run307 | 0.389715 | 299
run308 | 0.388999 | 299
run309 | 0.392495 | 299
