run000 | 0.354747 | 11
run001 | 0.355096 | 11
run002 | 0.354994 | 11
run003 | 0.354999 | 14
run004 | 0.354583 | 11
run005 | 0.355027 | 13
run006 | 0.355652 | 3
run007 | 0.355309 | 5
run008 | 0.355345 | 3
run009 | 0.354865 | 3
run010 | 0.356098 | 3
run011 | 0.355417 | 3
run012 | 0.355646 | 3
run013 | 0.353329 | 3
run014 | 0.354755 | 3
run015 | 0.354004 | 3
run016 | 0.354488 | 3
run017 | 0.356611 | 3
run018 | 0.356827 | 5
run019 | 0.356851 | 5
run020 | 0.356132 | 5
run021 | 0.355796 | 5
run022 | 0.356872 | 5
run023 | 0.356636 | 5
run024 | 0.358427 | 3
run025 | 0.356824 | 3
run026 | 0.356820 | 2
run027 | 0.356492 | 3
run028 | 0.361521 | 2
run029 | 0.358901 | 3
run030 | 0.360997 | 2
run031 | 0.363355 | 3
run032 | 0.361821 | 2
run033 | 0.361950 | 3
run034 | 0.355130 | 3
run035 | 0.363677 | 3
run036 | 0.357465 | 2
run037 | 0.357553 | 2
run038 | 0.356977 | 2
run039 | 0.357304 | 2
run040 | 0.358287 | 2
run041 | 0.355942 | 2
run042 | 0.355958 | 2
run043 | 0.357146 | 2
run044 | 0.352758 | 2
run045 | 0.354674 | 2
run046 | 0.358246 | 2
run047 | 0.356988 | 2
run048 | 0.354191 | 3
run049 | 0.358931 | 2
run050 | 0.358585 | 2
run051 | 0.358837 | 2
run052 | 0.354322 | 3
run053 | 0.356965 | 2
run054 | 0.354747 | 11
run055 | 0.365536 | 27
run056 | 0.369516 | 37
run057 | 0.376206 | 59
run058 | 0.405654 | 89
run059 | 0.355652 | 3
run060 | 0.357252 | 33
run061 | 0.363424 | 48
run062 | 0.376359 | 37
run063 | 0.403625 | 72
run064 | 0.355646 | 3
run065 | 0.357412 | 26
run066 | 0.363595 | 26
run067 | 0.376142 | 37
run068 | 0.406875 | 54
run069 | 0.356827 | 5
run070 | 0.358815 | 55
run071 | 0.360782 | 93
run072 | 0.370692 | 135
run073 | 0.569340 | 3
run074 | 0.358427 | 3
run075 | 0.352252 | 34
run076 | 0.355707 | 35
run077 | 0.369935 | 66
run078 | 0.576180 | 0
run079 | 0.360997 | 2
run080 | 0.348520 | 23
run081 | 0.352890 | 45
run082 | 0.363597 | 132
run082_no_label_smoothing | 0.323747 | 50
run083 | 0.471030 | 54
run084 | 0.357465 | 2
run085 | 0.346524 | 19
run086 | 0.346255 | 39
run087 | 0.346389 | 110
run088 | 0.590435 | 2
run089 | 0.355958 | 2
run090 | 0.345571 | 12
run091 | 0.343653 | 23
run092 | 0.342204 | 68
run093 | 0.434246 | 116
run094 | 0.354191 | 3
run095 | 0.346730 | 11
run096 | 0.343202 | 22
run097 | 0.342833 | 49
run098 | 0.431337 | 96
run099 | 0.361570 | 26
run100 | 0.361703 | 26
run101 | 0.361349 | 26
run102 | 0.361607 | 25
run103 | 0.365300 | 39
run104 | 0.365570 | 27
run105 | 0.365128 | 32
run106 | 0.365536 | 27
run107 | 0.369440 | 37
run108 | 0.368999 | 66
run109 | 0.369044 | 48
run110 | 0.369516 | 37
run111 | 0.378156 | 37
run112 | 0.375924 | 59
run113 | 0.375979 | 59
run114 | 0.376206 | 59
run115 | 0.406590 | 77
run116 | 0.406422 | 77
run117 | 0.406612 | 77
run118 | 0.405654 | 89
run119 | 0.355451 | 16
run120 | 0.356354 | 16
run121 | 0.355313 | 16
run122 | 0.355824 | 16
run123 | 0.357881 | 26
run124 | 0.358505 | 26
run125 | 0.358226 | 25
run126 | 0.358283 | 26
run127 | 0.364290 | 34
run128 | 0.363795 | 41
run129 | 0.363667 | 34
run130 | 0.363814 | 36
run131 | 0.375907 | 37
run132 | 0.376359 | 37
run133 | 0.376731 | 37
run134 | 0.376457 | 37
run135 | 0.406783 | 54
run136 | 0.406905 | 49
run137 | 0.415042 | 24
run138 | 0.414970 | 24
run139 | 0.353397 | 16
run140 | 0.354985 | 10
run141 | 0.354977 | 10
run142 | 0.354725 | 16
run143 | 0.357506 | 26
run144 | 0.357856 | 25
run145 | 0.356939 | 25
run146 | 0.357369 | 26
run147 | 0.363919 | 26
run148 | 0.363825 | 34
run149 | 0.363476 | 34
run150 | 0.363883 | 26
run151 | 0.375123 | 37
run152 | 0.376084 | 37
run153 | 0.374107 | 48
run154 | 0.375307 | 37
run155 | 0.407146 | 48
run156 | 0.403687 | 76
run157 | 0.403293 | 72
run158 | 0.407305 | 48
run159 | 0.357074 | 35
run160 | 0.357590 | 35
run161 | 0.356907 | 35
run162 | 0.356827 | 35
run163 | 0.358933 | 55
run164 | 0.358379 | 45
run165 | 0.359034 | 45
run166 | 0.358815 | 55
run167 | 0.361334 | 83
run168 | 0.361524 | 82
run169 | 0.362019 | 82
run170 | 0.360782 | 93
run171 | 0.370556 | 135
run172 | 0.372242 | 113
run173 | 0.370621 | 135
run174 | 0.370692 | 135
run175 | 0.569317 | 3
run176 | 0.569335 | 3
run177 | 0.569368 | 3
run178 | 0.569340 | 3
run179 | 0.352389 | 18
run180 | 0.350007 | 15
run181 | 0.350198 | 15
run182 | 0.350603 | 18
run183 | 0.351328 | 35
run184 | 0.352263 | 34
run185 | 0.350692 | 23
run186 | 0.352253 | 23
run187 | 0.353824 | 52
run188 | 0.354911 | 45
run189 | 0.353732 | 52
run190 | 0.351861 | 52
run191 | 0.371394 | 66
run192 | 0.365932 | 115
run193 | 0.370516 | 66
run194 | 0.370759 | 66
run195 | 0.469836 | 74
run196 | 0.470366 | 74
run197 | 0.576097 | 0
run198 | 0.576235 | 0
run199 | 0.346695 | 13
run200 | 0.346212 | 12
run201 | 0.346457 | 13
run202 | 0.347991 | 15
run203 | 0.349889 | 23
run204 | 0.352246 | 23
run205 | 0.347397 | 23
run206 | 0.351216 | 23
run207 | 0.352637 | 37
run208 | 0.353334 | 37
run209 | 0.350765 | 45
run210 | 0.352735 | 37
run211 | 0.370260 | 53
run212 | 0.371243 | 53
run213 | 0.369394 | 53
run214 | 0.363450 | 132
run215 | 0.458148 | 98
run216 | 0.472403 | 54
run217 | 0.466917 | 74
run218 | 0.467391 | 74
run219 | 0.344718 | 12
run220 | 0.344966 | 12
run221 | 0.345846 | 12
run222 | 0.345535 | 12
run223 | 0.345971 | 19
run224 | 0.346697 | 19
run225 | 0.345571 | 19
run226 | 0.346524 | 19
run227 | 0.347314 | 45
run228 | 0.347544 | 39
run229 | 0.348355 | 45
run230 | 0.346255 | 39
run231 | 0.346116 | 110
run232 | 0.346548 | 110
run233 | 0.346639 | 110
run234 | 0.346389 | 110
run235 | 0.590489 | 2
run236 | 0.590526 | 2
run237 | 0.590517 | 2
run238 | 0.590435 | 2
run239 | 0.346840 | 6
run240 | 0.349573 | 6
run241 | 0.347764 | 6
run242 | 0.348298 | 6
run243 | 0.343457 | 12
run244 | 0.345513 | 11
run245 | 0.345442 | 19
run246 | 0.345829 | 11
run247 | 0.345516 | 30
run248 | 0.344044 | 21
run249 | 0.345280 | 22
run250 | 0.343423 | 23
run251 | 0.342598 | 61
run252 | 0.342438 | 68
run253 | 0.341924 | 75
run254 | 0.341591 | 75
