run000 | 0.157156 | 98
run000 | 0.167411 | 70
run000 | 0.169821 | 65
run000 | 0.161925 | 102
run000 | 0.160389 | 44
run001 | 0.155677 | 33
run001 | 0.168296 | 62
run001 | 0.159717 | 47
run001 | 0.166705 | 44
run001 | 0.159422 | 34
run002 | 0.154905 | 19
run002 | 0.154348 | 21
run002 | 0.157109 | 19
run002 | 0.145348 | 18
run002 | 0.154256 | 19
run003 | 0.149649 | 13
run003 | 0.150549 | 13
run003 | 0.152802 | 13
run003 | 0.143166 | 14
run003 | 0.155186 | 17
run004 | 0.147528 | 11
run004 | 0.149996 | 10
run004 | 0.150450 | 8
run004 | 0.142341 | 13
run004 | 0.151972 | 9
run005 | 0.146676 | 8
run005 | 0.148325 | 9
run005 | 0.150817 | 6
run005 | 0.141006 | 9
run005 | 0.148156 | 12
run006 | 0.146301 | 6
run006 | 0.146662 | 11
run006 | 0.149333 | 4
run006 | 0.139805 | 6
run006 | 0.149427 | 9
run007 | 0.147579 | 5
run007 | 0.145726 | 6
run007 | 0.149487 | 6
run007 | 0.139862 | 5
run007 | 0.148900 | 4
run008 | 0.145296 | 5
run008 | 0.145551 | 7
run008 | 0.148711 | 4
run008 | 0.141261 | 5
run008 | 0.147516 | 4
run009 | 0.146905 | 7
run009 | 0.147386 | 2
run009 | 0.147248 | 4
run009 | 0.142079 | 4
run009 | 0.148239 | 6
run010 | 0.239826 | 47
run010 | 0.165944 | 41
run010 | 0.166906 | 45
run010 | 0.159948 | 77
run010 | 0.168390 | 65
run011 | 0.161611 | 42
run011 | 0.163355 | 30
run011 | 0.178240 | 53
run011 | 0.157763 | 51
run011 | 0.171519 | 61
run012 | 0.157397 | 24
run012 | 0.158658 | 18
run012 | 0.163273 | 25
run012 | 0.155553 | 27
run012 | 0.164275 | 21
run013 | 0.151851 | 14
run013 | 0.159124 | 21
run013 | 0.156311 | 17
run013 | 0.155008 | 17
run013 | 0.156636 | 21
run014 | 0.153616 | 9
run014 | 0.153774 | 15
run014 | 0.154988 | 10
run014 | 0.147222 | 9
run014 | 0.157532 | 13
run015 | 0.149006 | 8
run015 | 0.152017 | 7
run015 | 0.150595 | 9
run015 | 0.145420 | 7
run015 | 0.151613 | 9
run016 | 0.150471 | 4
run016 | 0.150419 | 4
run016 | 0.150028 | 4
run016 | 0.145390 | 8
run016 | 0.151178 | 6
run017 | 0.147960 | 4
run017 | 0.148668 | 3
run017 | 0.150232 | 3
run017 | 0.138104 | 3
run017 | 0.150708 | 4
run018 | 0.147105 | 2
run018 | 0.146358 | 3
run018 | 0.149473 | 1
run018 | 0.142868 | 4
run018 | 0.149263 | 4
run019 | 0.146677 | 3
run019 | 0.146442 | 2
run019 | 0.152789 | 2
run019 | 0.144352 | 2
run019 | 0.150488 | 2
run020 | 0.163674 | 39
run020 | 0.167175 | 46
run020 | 0.169630 | 99
run020 | 0.155703 | 96
run020 | 0.185244 | 89
run021 | 0.159730 | 54
run021 | 0.161276 | 50
run021 | 0.175010 | 66
run021 | 0.166165 | 52
run021 | 0.173875 | 70
run022 | 0.172624 | 64
run022 | 0.178835 | 39
run022 | 0.170716 | 39
run022 | 0.174812 | 46
run022 | 0.174827 | 31
run023 | 0.173179 | 38
run023 | 0.171763 | 42
run023 | 0.177855 | 24
run023 | 0.177772 | 43
run023 | 0.162004 | 21
run024 | 0.155907 | 13
run024 | 0.166077 | 14
run024 | 0.156417 | 15
run024 | 0.158361 | 15
run024 | 0.164772 | 16
run025 | 0.157300 | 10
run025 | 0.156979 | 13
run025 | 0.156970 | 11
run025 | 0.152523 | 8
run025 | 0.162354 | 10
run026 | 0.154334 | 6
run026 | 0.151173 | 7
run026 | 0.153396 | 6
run026 | 0.147429 | 5
run026 | 0.158786 | 6
run027 | 0.149195 | 4
run027 | 0.150316 | 5
run027 | 0.151824 | 3
run027 | 0.149402 | 5
run027 | 0.152609 | 4
run028 | 0.152335 | 1
run028 | 0.150485 | 3
run028 | 0.150059 | 2
run028 | 0.152453 | 1
run028 | 0.150763 | 1
run029 | 0.150763 | 2
run029 | 0.149532 | 2
run029 | 0.152694 | 2
run029 | 0.143165 | 1
run029 | 0.155266 | 0
