run000 | 0.400235 | 69
run001 | 0.474295 | 35
run002 | 0.381484 | 22
run003 | 0.374797 | 23
run004 | 0.370273 | 16
run005 | 0.359671 | 14
run006 | 0.357366 | 11
run007 | 0.356246 | 6
run008 | 0.376803 | 7
run009 | 0.357923 | 7
run010 | 0.425572 | 72
run011 | 0.429012 | 49
run012 | 0.435363 | 26
run013 | 0.382138 | 20
run014 | 0.364998 | 11
run015 | 0.359651 | 8
run016 | 0.363927 | 6
run017 | 0.358585 | 4
run018 | 0.357208 | 3
run019 | 0.348113 | 2
run020 | 0.416953 | 51
run021 | 0.408809 | 48
run022 | 0.404223 | 26
run023 | 0.379071 | 17
run024 | 0.384182 | 14
run025 | 0.380630 | 12
run026 | 0.364510 | 5
run027 | 0.349297 | 3
run028 | 0.360555 | 3
run029 | 0.358304 | 2
run030 | 0.395584 | 55
run031 | 0.389071 | 23
run032 | 0.387857 | 22
run033 | 0.377681 | 23
run034 | 0.362240 | 16
run035 | 0.363703 | 14
run036 | 0.361727 | 11
run037 | 0.357120 | 6
run038 | 0.354484 | 7
run039 | 0.365640 | 7
run040 | 0.419857 | 49
run041 | 0.449448 | 49
run042 | 0.400681 | 26
run043 | 0.382602 | 20
run044 | 0.370202 | 11
run045 | 0.369273 | 8
run046 | 0.357232 | 6
run047 | 0.353748 | 4
run048 | 0.355667 | 3
run049 | 0.363575 | 2
run050 | 0.425815 | 64
run051 | 0.428052 | 36
run052 | 0.425066 | 25
run053 | 0.395316 | 13
run054 | 0.391618 | 14
run055 | 0.391005 | 12
run056 | 0.359577 | 5
run057 | 0.355231 | 3
run058 | 0.380682 | 3
run059 | 0.358008 | 2
run060 | 0.426553 | 69
run061 | 0.391664 | 35
run062 | 0.379720 | 22
run063 | 0.383299 | 23
run064 | 0.364038 | 16
run065 | 0.360724 | 14
run066 | 0.354190 | 11
run067 | 0.350780 | 6
run068 | 0.348476 | 7
run069 | 0.360104 | 7
run070 | 0.421098 | 72
run071 | 0.436362 | 49
run072 | 0.420443 | 26
run073 | 0.384979 | 20
run074 | 0.369135 | 11
run075 | 0.365673 | 8
run076 | 0.360439 | 6
run077 | 0.355905 | 4
run078 | 0.359936 | 3
run079 | 0.365725 | 2
run080 | 0.398389 | 64
run081 | 0.402234 | 48
run082 | 0.440539 | 42
run083 | 0.391942 | 20
run084 | 0.383208 | 14
run085 | 0.390506 | 12
run086 | 0.367660 | 5
run087 | 0.367228 | 3
run088 | 0.359589 | 3
run089 | 0.357565 | 2
run090 | 0.426863 | 56
run091 | 0.429940 | 35
run092 | 0.375117 | 22
run093 | 0.374514 | 23
run094 | 0.368081 | 16
run095 | 0.355927 | 14
run096 | 0.356053 | 11
run097 | 0.347523 | 6
run098 | 0.345828 | 7
run099 | 0.367162 | 7
run100 | 0.412641 | 72
run101 | 0.404881 | 32
run102 | 0.474947 | 26
run103 | 0.389556 | 20
run104 | 0.371405 | 11
run105 | 0.367181 | 8
run106 | 0.360000 | 6
run107 | 0.365454 | 4
run108 | 0.349018 | 3
run109 | 0.356137 | 2
run110 | 0.427987 | 64
run111 | 0.427734 | 48
run112 | 0.518024 | 42
run113 | 0.380920 | 17
run114 | 0.378648 | 14
run115 | 0.382132 | 12
run116 | 0.362205 | 5
run117 | 0.355856 | 3
run118 | 0.371355 | 3
run119 | 0.362373 | 2
run120 | 0.397432 | 46
run121 | 0.393257 | 35
run122 | 0.376486 | 22
run123 | 0.376403 | 23
run124 | 0.364211 | 16
run125 | 0.360281 | 14
run126 | 0.353801 | 11
run127 | 0.352444 | 6
run128 | 0.354820 | 7
run129 | 0.352811 | 7
run130 | 0.398096 | 50
run131 | 0.404160 | 49
run132 | 0.385074 | 26
run133 | 0.392806 | 20
run134 | 0.372161 | 11
run135 | 0.366050 | 8
run136 | 0.355468 | 6
run137 | 0.353151 | 4
run138 | 0.356443 | 3
run139 | 0.356609 | 2
run140 | 0.428081 | 64
run141 | 0.423803 | 48
run142 | 0.408072 | 30
run143 | 0.393261 | 17
run144 | 0.380091 | 14
run145 | 0.385946 | 12
run146 | 0.365506 | 5
run147 | 0.362028 | 3
run148 | 0.361257 | 3
run149 | 0.368395 | 2
run150 | 0.395993 | 50
run151 | 0.414179 | 35
run152 | 0.380895 | 22
run153 | 0.372681 | 23
run154 | 0.369362 | 16
run155 | 0.359591 | 14
run156 | 0.353943 | 11
run157 | 0.361087 | 6
run158 | 0.352762 | 7
run159 | 0.358627 | 7
run160 | 0.418369 | 58
run161 | 0.411916 | 49
run162 | 0.393290 | 26
run163 | 0.385210 | 20
run164 | 0.373946 | 11
run165 | 0.369737 | 8
run166 | 0.361350 | 6
run167 | 0.355597 | 4
run168 | 0.352927 | 3
run169 | 0.358232 | 2
run170 | 0.431501 | 64
run171 | 0.417781 | 48
run172 | 0.452923 | 42
run173 | 0.450011 | 33
run174 | 0.392216 | 14
run175 | 0.392369 | 12
run176 | 0.365049 | 5
run177 | 0.359370 | 3
run178 | 0.362731 | 3
run179 | 0.360726 | 2
run180 | 0.399545 | 48
run181 | 0.386957 | 21
run182 | 0.381860 | 22
run183 | 0.368761 | 23
run184 | 0.362416 | 16
run185 | 0.360188 | 14
run186 | 0.354602 | 11
run187 | 0.349979 | 6
run188 | 0.358398 | 7
run189 | 0.354944 | 7
run190 | 0.421484 | 41
run191 | 0.401476 | 28
run192 | 0.423199 | 26
run193 | 0.381472 | 20
run194 | 0.375157 | 11
run195 | 0.366082 | 8
run196 | 0.355869 | 6
