run191 | 0.401544 | 28
run192 | 0.419147 | 30
run193 | 0.376834 | 12
run194 | 0.367949 | 9
run195 | 0.364784 | 7
run196 | 0.351765 | 5
run197 | 0.356487 | 4
run198 | 0.358382 | 1
run199 | 0.350692 | 1
run200 | 0.421669 | 88
run201 | 0.440618 | 53
run202 | 0.426735 | 50
run203 | 0.385457 | 20
run204 | 0.383149 | 17
run205 | 0.372208 | 7
run206 | 0.367251 | 5
run207 | 0.354708 | 3
run208 | 0.362804 | 2
run209 | 0.351909 | 1
run210 | 0.421959 | 60
run211 | 0.416320 | 51
run212 | 0.384204 | 21
run213 | 0.375290 | 17
run214 | 0.368618 | 12
run215 | 0.357094 | 10
run216 | 0.352883 | 8
run217 | 0.350261 | 5
run218 | 0.349943 | 4
run219 | 0.346731 | 4
run220 | 0.413360 | 56
run221 | 0.411579 | 45
run222 | 0.389639 | 30
run223 | 0.381560 | 14
run224 | 0.381062 | 12
run225 | 0.358547 | 8
run226 | 0.356448 | 5
run227 | 0.355946 | 3
run228 | 0.351637 | 2
run229 | 0.349831 | 1
run230 | 0.454919 | 42
run231 | 0.592260 | 71
run232 | 0.438922 | 35
run233 | 0.389063 | 15
run234 | 0.376096 | 10
run235 | 0.365834 | 8
run236 | 0.364046 | 4
run237 | 0.368248 | 4
run238 | 0.357945 | 2
run239 | 0.355598 | 1
run240 | 0.399664 | 51
run241 | 0.388170 | 23
run242 | 0.379509 | 22
run243 | 0.369142 | 17
run244 | 0.361826 | 14
run245 | 0.354305 | 13
run246 | 0.350990 | 10
run247 | 0.350964 | 7
run248 | 0.350349 | 6
run249 | 0.347204 | 4
run250 | 0.405494 | 88
run251 | 0.397603 | 46
run252 | 0.403840 | 22
run253 | 0.373672 | 18
run254 | 0.372065 | 11
run255 | 0.360849 | 8
run256 | 0.355924 | 4
run257 | 0.352541 | 4
run258 | 0.352637 | 2
run259 | 0.349204 | 2
run260 | 0.401532 | 56
run261 | 0.441972 | 55
run262 | 0.422925 | 29
run263 | 0.388287 | 23
run264 | 0.379036 | 10
run265 | 0.382342 | 11
run266 | 0.362627 | 5
run267 | 0.356077 | 4
run268 | 0.358264 | 2
run269 | 0.358212 | 1
run270 | 0.411319 | 164
run271 | 0.390864 | 45
run272 | 0.382151 | 19
run273 | 0.373888 | 16
run274 | 0.365820 | 10
run275 | 0.358680 | 10
run276 | 0.351733 | 7
run277 | 0.349446 | 10
run278 | 0.347372 | 6
run279 | 0.346636 | 4
run280 | 0.421575 | 71
run281 | 0.420795 | 42
run282 | 0.412504 | 36
run283 | 0.376584 | 16
run284 | 0.379255 | 10
run285 | 0.359489 | 9
run286 | 0.357487 | 5
run287 | 0.351952 | 4
run288 | 0.349786 | 3
run289 | 0.351796 | 1
run290 | 0.397866 | 85
run291 | 0.442961 | 67
run292 | 0.403390 | 33
run293 | 0.387810 | 19
run294 | 0.378990 | 12
run295 | 0.370669 | 7
run296 | 0.369172 | 4
run297 | 0.359823 | 3
run298 | 0.355114 | 2
run299 | 0.354583 | 1
run300 | 0.367403 | 299
run301 | 0.367915 | 299
run302 | 0.370188 | 299
run303 | 0.390885 | 299
run304 | 0.368437 | 299
run305 | 0.379494 | 299
run306 | 0.369767 | 299
run307 | 0.366745 | 299
run308 | 0.366304 | 299
run309 | 0.371096 | 299
